date,text,year,month,rating
"Oct 28, 2021","told someone would call loan approve . never happen even loan approve . told paperwork look good . 12 day hearing nothing call back checked app , still say everything look good . call . Finally someone told need bank account information already submit . call get information send email . 25 day later still wait . go confirm everyone 's phone number email every single time call contact ( sometimes twice confirm ) utilize ask information miss ....",2021,10,3
"Oct 28, 2021",send documentation receive fund 4 day .. fast easy process .,2021,10,5
"Oct 28, 2021",completely ignore request 2 month . kept call nothing . Finally approve debt try pay payed . debt ....,2021,10,2
"Oct 28, 2021","lending process easy , put money check account quickly .",2021,10,5
"Oct 28, 2021",Great place get personal loan pay credit card . Would definitely recommend !,2021,10,5
"Oct 28, 2021",Fast smooth process . Would recommend,2021,10,4
"Oct 28, 2021","Submitted app request document receive direct deposit bank quickly . Employees courteous , friendly professional . ever need , would request loan company ....",2021,10,5
"Oct 27, 2021",good experience far -- finish get money . fast except wait full day know go get anything . bad endure ... lol ...,2021,10,4
"Oct 27, 2021",would give review 5 apply accepted immediately didnt know sign credit union wait week approval call told join money within 2 day ! could week earlier though make clear . rep call acknowledge ...,2021,10,4
"Oct 27, 2021",receive full amount request process quick easy .,2021,10,5
"Oct 27, 2021",absolutely great experience . Easy .. hassle .. question boom money next day .,2021,10,5
"Oct 27, 2021",quick process . ’ look consolidation credit awesome choice fund partially go straight whichever debt need paid ....,2021,10,5
"Oct 27, 2021","Fast , friendly , prompt service",2021,10,5
"Oct 27, 2021","frustrate experience ever . want want . give ask , force install app . , finally , want send license picture phone ... want call ? thank ! already told friend never get support wait 1 hour . try twice . San Francisco VC driven company want grab market share expense customer . similar experience - speak ! ...",2021,10,1
"Oct 27, 2021",quick ! Funds deposit credit card payment apply promise .,2021,10,5
"Oct 27, 2021",approve ask minus extremely high upfront fee,2021,10,4
"Oct 27, 2021",fast & reliable ! ! !,2021,10,5
"Oct 27, 2021","apply loan approve within minute . Paid outstanding , high interest rate credit card loan within one week . way great credit score thanks loan ....",2021,10,5
"Oct 27, 2021","Trustworthy , fast , reliable , best value market , multiple option choose super easy process .",2021,10,5
"Oct 27, 2021",Awesome lender thought one would qualify upgrade great rate ! !,2021,10,5
"Oct 27, 2021",Informative sufficient,2021,10,5
"Oct 27, 2021",ask amount need pay card little extra thing need get do .,2021,10,5
"Oct 27, 2021",Easy quick,2021,10,5
"Oct 27, 2021",fast easy,2021,10,5
"Oct 27, 2021",easy quick .,2021,10,5
"Oct 27, 2021",Easy process online . issue complaint . Loan approve money arrive quickly .,2021,10,5
"Oct 27, 2021",Quick easy,2021,10,5
"Oct 27, 2021",great experience thank everything,2021,10,5
"Oct 27, 2021","become member lender , upfront keep inform everything need know . process absolutely phenomenal ....",2021,10,5
"Oct 27, 2021",application process quick easy . money account time !,2021,10,5
"Oct 27, 2021",easy process . Would highly recommend .,2021,10,5
"Oct 27, 2021",'s fast easy,2021,10,5
"Oct 27, 2021","easy fast , accurate",2021,10,5
"Oct 27, 2021",Good service,2021,10,5
"Oct 27, 2021",quick easy . would highly recommend !,2021,10,5
"Oct 26, 2021",Quick easy,2021,10,5
"Oct 26, 2021",quick easy process . Great rate !,2021,10,5
"Oct 26, 2021",Quick detailed delivery honest explanation . able consolidate bill motivate move next 6 month . Blessing ...,2021,10,5
"Oct 26, 2021",) feel loke lobo work ok .,2021,10,5
"Oct 26, 2021",Easy company work fund rout correct company pay debt,2021,10,4
"Oct 26, 2021","Extremely happy loan . term , ease , quick deposit check account phenomenal . Highly recommend ! ! ...",2021,10,5
"Oct 26, 2021",take get approve receive loan money . easy process . recommend Upgrade anyone need consolidation loan ....,2021,10,4
"Oct 26, 2021",smooth easy process . always use upgrade need fund .,2021,10,5
"Oct 26, 2021","Applied loan weekend , money 1 day . Credit card also post fund chose paid directly upgrade receive card within 3 day ....",2021,10,5
"Oct 26, 2021",get upgrade credit karma apply phone get approve take day 'm happy easy professional even get actually speak person cuz want know legit company 'm pleased ...,2021,10,5
"Oct 26, 2021",Super fast easy . Came time easy set payment !,2021,10,5
"Oct 26, 2021",company n't waste time like lot others . 'm really impressed good . Thank Upgrade .,2021,10,5
"Oct 26, 2021","Easy apply , great customer service",2021,10,5
"Oct 26, 2021",Quick n easy n money need put account fast .,2021,10,5
"Oct 26, 2021",Easy process fair rate .,2021,10,5
"Oct 26, 2021",Waiting process little long,2021,10,4
"Oct 26, 2021",First loan apply happy . recommend .,2021,10,5
"Oct 26, 2021",Help need .,2021,10,5
"Oct 26, 2021",skeptical first decide give try ... 'm glad . debt consolidation 1 week .,2021,10,4
"Oct 26, 2021",get start process make easy streamline well . Highly recommend,2021,10,5
"Oct 25, 2021","give hope think go drown credit card debt forever . one payment improve life 1,000 %",2021,10,5
"Oct 25, 2021",great experience apply bill consolidation loan upgrade . process extremely quick easy . fund deposit account within 3 day ....,2021,10,5
"Oct 25, 2021",Easiest process go . respond day everything go without hiccup .,2021,10,5
"Oct 25, 2021",Better expect . approve receive fund shortly afterwards .,2021,10,4
"Oct 25, 2021",need consolidate high interest card unexpected medical bill solution . Money deposit bank account within week make payment . EASY EASY EASY . Thank ......,2021,10,5
"Oct 25, 2021",company legit . process fast simple .,2021,10,5
"Oct 25, 2021",surprised fast money transfer bank . Application easy .,2021,10,5
"Oct 25, 2021",quick .,2021,10,5
"Oct 25, 2021",extremely easy apply .,2021,10,5
"Oct 25, 2021",able get loan quick answer question,2021,10,5
"Oct 25, 2021",fund next day ! loan give peace mind . Good rate easy transfer pay account .,2021,10,5
"Oct 25, 2021",approve money less week .,2021,10,5
"Oct 25, 2021",lender far easy lender ever work . Talk hassle free . Totally recommend Upgrade,2021,10,5
"Oct 25, 2021",pleased ease apply quick approval !,2021,10,5
"Oct 25, 2021",Great experience,2021,10,5
"Oct 25, 2021",Quick easy process competitive rate,2021,10,5
"Oct 25, 2021",Really good rate compare lender .,2021,10,5
"Oct 25, 2021",get decent interest rate super easy,2021,10,5
"Oct 25, 2021",Let 'm typically cautious person click part say see qualify loan surprise alot thanks alot guy ...,2021,10,5
"Oct 25, 2021",Great service,2021,10,5
"Oct 25, 2021",Fast result . Received fund less 2 day .,2021,10,5
"Oct 25, 2021",make easy !,2021,10,5
"Oct 25, 2021","application straight forward easy . communication , via email , clear prompt , money account less week ! ...",2021,10,5
"Oct 25, 2021","good good , challenge little frustrate , mostly due issue , Upgrade ’ . correct error , go really quick smooth ! ...",2021,10,4
"Oct 25, 2021",Quick easy application . Great process .,2021,10,5
"Oct 25, 2021","Since first time actually decide take advantage online personal loan , surprised easy . week time submit info need , fund deposit account . term good also ! ...",2021,10,5
"Oct 25, 2021","Straightforward process , easy fast",2021,10,5
"Oct 25, 2021",Easy simple process .,2021,10,5
"Oct 25, 2021",loan process Upgrade easy quick .... apply Friday even money Monday ... would definitely recommend ....,2021,10,5
"Oct 24, 2021",Super quick,2021,10,5
"Oct 24, 2021","excellent service , fast approval overall great experience .",2021,10,5
"Oct 24, 2021",professional,2021,10,5
"Oct 24, 2021",fast easy understand .,2021,10,5
"Oct 24, 2021","Applying easy online . question call Upgrade . hold 8 minute , inform would happen , representative nice helpful . loan account next business day ....",2021,10,5
"Oct 23, 2021",look loan purpose suggest upgrade . decide get loan want consolidate pay debt . process start finish take week . get need fast . Mind rebuild credit awhile first major gotten ....,2021,10,5
"Oct 23, 2021","best company get loan . apply 2 day money sent . Thank much help , im forever grateful ...",2021,10,5
"Oct 23, 2021",fast approval . Extremely satisfied interest rate loan process . easy get do .,2021,10,5
"Oct 23, 2021","22nd Oct load approval via phone next day , want tax return two year . otr truck driver , little time home try pain . need , , . understand need info n't tell someone loan approve want document ...",2021,10,1
"Oct 22, 2021",Fast approval & Fast payout,2021,10,4
"Oct 22, 2021","Website capable complete process , everything mail . hold 20 minute time customer service . App n't work without go customer service ....",2021,10,3
"Oct 22, 2021",application process super easy quick . lot form complete overall satisfied .,2021,10,5
"Oct 22, 2021","apply 10/07/21 . told would take 5-7 business day . 8 day call . need verify check account . document sent VERIFICATION . conference call . work 2 bank , bank know verify bank info phone . Especially since number call match file bank . guess call , eould still wait contact try verification . Anyway , email verification . take 5-7 business day . call day 3 day verification complete one call tell . sent APPROVAL , take 5-7 business day . 12 business day think would longer call . Seems like call move next step . 12 day , wait 5-7 business day , , approval . aporoved . long process everyone dpoke 4 different people keep say `` everything look great `` never know . financial institution contact , pop check credit score PREAPPROVED , horrible unorganized process ....",2021,10,1
"Oct 22, 2021",Perfect place look help debt consolidation ! !,2021,10,5
"Oct 22, 2021","fast easy process ever experienced . professional , email prompt information . definitely use Upgrade future ....",2021,10,5
"Oct 22, 2021",apply personal loan get accepted right away within 2 day money account . people spoke nice helpful ! explain everything work ask question . would definitely recommend Upgrade family friend . Thank help prompt response need ! ...,2021,10,5
"Oct 22, 2021",Fast easy need money,2021,10,4
"Oct 22, 2021",Fastest approval ’ ever ! Customer service great .,2021,10,5
"Oct 22, 2021",Applying easy,2021,10,4
"Oct 22, 2021","Well apply loan ’ realize need complete task finalize , soon , receive loan next day .",2021,10,4
"Oct 22, 2021","Submitted application within 2 day money need bank account available use . hassle , issue",2021,10,5
"Oct 22, 2021",good easy work loan . interest rate good .,2021,10,5
"Oct 22, 2021",positive experience . Customer service excellent .,2021,10,5
"Oct 22, 2021",probably best experience ever loan application implementation . entire process take less day . money account within 36 hour . interest rate reasonable able consolidate debt hassle free ...,2021,10,5
"Oct 22, 2021",everything receive review ; process seamless easy . name change delayed process little work ! ...,2021,10,4
"Oct 22, 2021","Fantastic , honest , quick approval , fund deposit immediately ! Excellent interest rates.I ’ never easy transaction.Thank everything.I almost ’ believe , sound good true.Overall ’ Happy ....",2021,10,5
"Oct 22, 2021",simple apply fast response . Got fund next day .,2021,10,5
"Oct 22, 2021",Efficient quick every step . Extremely satisfied,2021,10,5
"Oct 22, 2021",reputable company . upfront cost loan document need . encounter hidden surprise .,2021,10,5
"Oct 22, 2021",process fast easy . fund within day .,2021,10,5
"Oct 22, 2021",easy use & quick receive fund . 10/10 recommend,2021,10,5
"Oct 22, 2021",Quick simple,2021,10,5
"Oct 22, 2021",Easy work . Fast efficient .,2021,10,5
"Oct 22, 2021",quite easy process & pretty quick,2021,10,5
"Oct 22, 2021","happy get approve , however n't like fact take fee amount loan credit score affected ....",2021,10,3
"Oct 22, 2021",Quick easy process . help pay credit card one affordable payment,2021,10,5
"Oct 22, 2021",Easy process !,2021,10,5
"Oct 22, 2021",Typical Loan Process .,2021,10,5
"Oct 22, 2021",super easy work . Money account within 24 hour .,2021,10,5
"Oct 22, 2021",easy Helpful thanks Help,2021,10,5
"Oct 21, 2021",whole process online . money account within 72 hour .,2021,10,5
"Oct 21, 2021",receive letter offer credit karma awhile decide apply easy process paid card deposit rest bank account within day . complaint ....,2021,10,5
"Oct 21, 2021",convenient customer great job helpful,2021,10,5
"Oct 21, 2021",prompt approval payment !,2021,10,5
"Oct 21, 2021",Easiest fast loan process ever do !,2021,10,5
"Oct 21, 2021",Quick easy process,2021,10,5
"Oct 21, 2021","quick process , send form bank statement , money available like 2 day",2021,10,5
"Oct 21, 2021",approve loan another company Upgrade offer take . take 5-7 business day state process take 2 day show bank account . Really bad process incredibly easy ....,2021,10,5
"Oct 21, 2021",Thus far service good,2021,10,4
"Oct 21, 2021",service simple easy-to-use,2021,10,5
"Oct 21, 2021",Easy apply . Quick review approval . Good communication .,2021,10,5
"Oct 21, 2021",helpful,2021,10,5
"Oct 21, 2021","apply believe would approve , approve minute without submit document .",2021,10,5
"Oct 21, 2021","’ happy , easy loan application ever complete ! .",2021,10,5
"Oct 21, 2021",Easy apply .. extremely fast approval .. quick money account .. thank UPGRADE ! !,2021,10,5
"Oct 21, 2021",Went well . problem process,2021,10,4
"Oct 21, 2021","easy helpful loan ever , really help consolidate credit card ! Would highly recommend ..",2021,10,5
"Oct 21, 2021",easy process truly happy .,2021,10,5
"Oct 21, 2021",Would highly recommend ! ! !,2021,10,5
"Oct 21, 2021","Long drawn process ’ do , great end . U need patience",2021,10,4
"Oct 21, 2021","Easy process , helpful .",2021,10,4
"Oct 21, 2021",far impressed . application process easy streamline .,2021,10,4
"Oct 21, 2021",application process efficient .,2021,10,5
"Oct 21, 2021","process extremely easy . surprised little information need . would 've nicer little communication throughout approval process , big deal ....",2021,10,4
"Oct 21, 2021","Overall satisfied process . easy complete fund deposited/paid quickly . thing everyone make aware . give choice either : . fund paid credit card loan directly B . portion deposit bank account rest paid credit card loan . aware though choose option B interest rate go unless pay certain percentage fund directly creditor . case minimum 50 % fund paid directly . Since enough debt amount 50 % end high interest rate . hiccup requirement sign `` Members 1st Credit Union `` . first told optional . told mandatory . n't cost anything n't really want open another account another company n't need n't planning use ever . problem , customer service lack . call fund disbursement finish application give incorrect info . call Credit Union give incorrect info . issue , consider minor case , whole process smooth highly recommend company friend family ....",2021,10,4
"Oct 20, 2021",Simple,2021,10,5
"Oct 20, 2021","ask like 30 different document felt like , easy process",2021,10,1
"Oct 20, 2021",efficient thorough . work quickly customer service professional great .,2021,10,5
"Oct 20, 2021",Great experience get loan fast easy fund available two day apply loan . ’ get ask pay stub link check account get info need ....,2021,10,5
"Oct 20, 2021","Easy application process , take maybe 10 minute information need ! Quick approval ’ debt ! Thank ! !",2021,10,5
"Oct 20, 2021",Easy,2021,10,5
"Oct 20, 2021",Got loan fast easy,2021,10,5
"Oct 20, 2021","5 week give run-around , told contradictory information , spending hour hold , receive incredibly poor customer service withdrew application . go another loan provider fill application approve minute get $ next day . recommend pursue loan upgrade ....",2021,10,1
"Oct 20, 2021","legitimate amaze lending company get terrific rate 10 point credit card . approve 15,500 Days application Monday , fund Friday , card paid Monday . pleased ...",2021,10,5
"Oct 20, 2021",Thank fast approval recommend one .,2021,10,5
"Oct 20, 2021",need loan get rate much need within 3 day money . ’ easy fast would highly recommend use ...,2021,10,5
"Oct 20, 2021",second loan everything go smoothly . highly recommend !,2021,10,5
"Oct 20, 2021",easy & simple apply loan online . Quick response company . Money deposit account within week .,2021,10,5
"Oct 20, 2021","process easy apply , approve everything directly paid account dashboard create update quickly . hassle . Quick fund ! already start refer folk ! Thank ! ...",2021,10,5
"Oct 20, 2021",get money quick less week . impressed . hassle .,2021,10,5
"Oct 20, 2021",Quick fast response,2021,10,5
"Oct 20, 2021",process simple understand,2021,10,5
"Oct 20, 2021",apply loan proper document within 3 business day fund available . truly appreciate help give process ....,2021,10,5
"Oct 20, 2021",easy super fast . receive money less 24 hr . 'm extremely happy company,2021,10,5
"Oct 20, 2021",easy process ! Funds bank account next day ! Hassle-free upfront cost !,2021,10,5
"Oct 20, 2021",Excellent service quick response,2021,10,5
"Oct 20, 2021",Everything good,2021,10,5
"Oct 20, 2021","fast , confident helpful",2021,10,5
"Oct 20, 2021",Upgrade wonderful company . loan take 48 hour approve,2021,10,5
"Oct 20, 2021",credit karma app . sent possible loan excellent rating . picked one thought best . apply approve day . Got fund next day ....,2021,10,5
"Oct 20, 2021","devil detail . apply loan amount needed.And approve take day receive fund . problem come amount receive hundred less request . Apparently , company charge loan origination fee take amount receive . clearly define begin , would go another company charge since make enough interest , would ’ ask ....",2021,10,3
"Oct 20, 2021",Easy fast,2021,10,5
"Oct 20, 2021","apply loan sent email attach request document within 48-hours . document uploaded via portal , receive email state loan approve . end week , fund account . Upgrade easy fast loan EVER receive . usually get forgotten loan company process usually take week . nothing bad say service receive use ! ...",2021,10,5
"Oct 20, 2021",Best great help everybody experience mine like,2021,10,5
"Oct 19, 2021","incompetent , wait week several contact point . list approve , finally get want way many form avaiable . customer servicce rep say need copy Federal Transcript Request file Federal Taxes true . place hold 3 time every time picked back , greet person `` may help `` start ....",2021,10,1
"Oct 19, 2021","apply , know ask become member credit union . Otherwise , application proceed .",2021,10,5
"Oct 19, 2021",process loan quick seamless . really need right time .,2021,10,4
"Oct 19, 2021","apply loan weekend consolidate bill promptly approve interest rate amount request . Tuesday ( Monday holiday ) , bill paid full cash deposit account . process could n't easy much well transfer fund another credit card high interest ! ...",2021,10,5
"Oct 19, 2021",’ able get log acct,2021,10,3
"Oct 19, 2021",good company believe give people perfect credit second chance .,2021,10,5
"Oct 19, 2021",Friendly professional,2021,10,5
"Oct 19, 2021",apply base credit karma ’ recommendation submit doc fund account 2 business day later ! ! Quick turn around & satisfied ...,2021,10,5
"Oct 19, 2021","quick process , application membership credit union use get u best rate easy painless would definitely recommend upgrade everyone ...",2021,10,5
"Oct 19, 2021",stay top them… also need money quick ! apply 10/1 get money 10/12 . approve helpfull . Process take long ....,2021,10,3
"Oct 19, 2021",pleasure work kind helpful people . Loan process could easy . Highly recommend Upgrade,2021,10,5
"Oct 19, 2021",take loan pay credit card interest rate much low Upgrade glad . process easy website user friendly ...,2021,10,5
"Oct 19, 2021","Easy quick process , ISSUES HOLD UPS .",2021,10,5
"Oct 19, 2021",easy ! Funds receive offer within time indicate .,2021,10,5
"Oct 19, 2021",everything say would,2021,10,5
"Oct 19, 2021","Upgrade make loan easy quick . ’ say enough good thing . say rate quote ,",2021,10,5
"Oct 19, 2021","Easy process , quick approval.Only gripeI wasI call customer service issue connect account Quicken . 30 minute hold CS agent fumble around bit hung ... callback , follow ....",2021,10,4
"Oct 19, 2021",easy process loan ever do .,2021,10,5
"Oct 19, 2021",easy way get consolidated loan ! everything online one call harass need loan could lend money ’ need ....,2021,10,5
"Oct 19, 2021",Fast helpful need !,2021,10,3
"Oct 19, 2021","Excellent , easy experience . Payment turn low originally state .",2021,10,5
"Oct 19, 2021",Excellent online experience Upgrade . application process easy . even paid creditor directly consolidation loan deposit rest account within day . would definitely recommend company . ML ...,2021,10,5
"Oct 19, 2021",apply loan give information ask week approve ! Thank Upgrade !,2021,10,5
"Oct 19, 2021",quick approve loan money account 3 day .,2021,10,5
"Oct 19, 2021",easy process,2021,10,5
"Oct 19, 2021",literally money within week apply . n't best credit score get loan regardless .,2021,10,5
"Oct 19, 2021","Easy apply , worth wait",2021,10,4
"Oct 19, 2021","Fantastic excellent fast loan processong take 1/2 day get money , paper work .",2021,10,5
"Oct 19, 2021",smooth transition high interest credit card low rate loan .,2021,10,5
"Oct 19, 2021",efficient Care,2021,10,5
"Oct 19, 2021",Quick easy process,2021,10,5
"Oct 19, 2021",Easy hassle . Confirmation quick,2021,10,5
"Oct 19, 2021","Excellent ! Great service , prompt attention , always kept update throughout process .",2021,10,5
"Oct 19, 2021",easy process .,2021,10,5
"Oct 19, 2021",get loan help get credit card debt great ful get approve,2021,10,5
"Oct 19, 2021","Easy application process & fast approval ! question call & get quick , clear answer . Funds deposit account within day ....",2021,10,5
"Oct 19, 2021",Apply Sunday receive loan Wednesday,2021,10,5
"Oct 19, 2021",Fast Efficient approval,2021,10,5
"Oct 19, 2021",Process easy simple actually reply email . day later day time awesome really need help thing place start much ’ Handel lil enough 5 star ...,2021,10,5
"Oct 19, 2021",Pretty quick do couple day,2021,10,5
"Oct 18, 2021",great experience work Upgrade . Application easy approve within minute . Funds deliver within 4 business day promise . Would recommend anyone need help ! ...,2021,10,5
"Oct 18, 2021",Upgrade make process easy painless . take huge weight shoulder know head right direction financially . worth ! ...,2021,10,5
"Oct 18, 2021","take personal loan Upgrade December 2018 , consistently make payment Upgraded ( automatic withdrawal ) last year 2020 hit COVID related issue , reduction salary , increase property issue . Contacted Upgrade immediately able setup temporary payment reduction plan start April 2020 ( please see attach payment history Upgrade payment site ) . agreement would make reduce payment 3 month , negative reporting would appear credit history long miss payment ( payment automatically deduct check account ) . agreement met ; however , Upgrade report negative entry credit contact remind agreement . 3 month , request extension agree end August year . put account charge credit report miss payment ....",2021,10,1
"Oct 16, 2021",Fast approval fund deposit quickly,2021,10,5
"Oct 16, 2021",easy sign transparent APR loan .,2021,10,4
"Oct 16, 2021",easy fill application process within simple step approve loan .,2021,10,5
"Oct 15, 2021",apply one day approve next . Simple information w/low interest rate . would recommend . Paid credit card get little extra cash ....,2021,10,5
"Oct 15, 2021","process quick hassle , balance transfer flawless .",2021,10,5
"Oct 15, 2021",application process online kick . sure save information . Unsure even want try apply .....,2021,10,1
"Oct 15, 2021",Takes get loan work,2021,10,4
"Oct 15, 2021",Fast easy approval . fuss frill . Tharp exactly offer .,2021,10,5
"Oct 15, 2021",Fast easy process,2021,10,5
"Oct 15, 2021",Quick response via email lady call phone pleasant informative ! money account 2 day later ! Great company ! ...,2021,10,5
"Oct 15, 2021",apply loan Sunday Credit Karma . response Tuesday fund Friday . staff professional helpful ....,2021,10,5
"Oct 15, 2021",apply loan 10/8/2021 10/10/2021 money bank credit card paid . easy fast loan process ever do . use future ....,2021,10,5
"Oct 15, 2021",experience Upgrade pretty good complaint told small loan approve sent bank 8th ( payment date ) ’ show 12th . go well far ....,2021,10,4
"Oct 15, 2021",great prompt .,2021,10,5
"Oct 15, 2021",process quick easy . join credit union choice deposit $ 5 biggie .,2021,10,4
"Oct 15, 2021",Easy application quick approval . receive fund within 2 day,2021,10,5
"Oct 15, 2021","apply 724 score , 50,000 annual income , 100 % on-time , take 5 day get approve 36 mo loan 4.6 % interest rate $ 15,000 ! 'm self employ , feel fortunate found deal . Thanks CK show offer . BTW whole process easy IMO money follow approval 48 hour . correspondence clear efficient . 100 % pleased far ! ...",2021,10,5
"Oct 15, 2021",Fast helpful,2021,10,5
"Oct 15, 2021","'ll honest , skeptical first . thought another line b broker look click . wrong . process fast easy . actually get thought could . high interest card paid clear end debt . Thank Upgrade Credit Karma ....",2021,10,5
"Oct 15, 2021",apply first doubt info need saw great review continued rather quick easy process approve right away . take receive fund call talk representative gladly explain gotten fund . take 4 business day bank get money grateful thank ! ...,2021,10,5
"Oct 15, 2021",Upgrade come ! Love !,2021,10,5
"Oct 15, 2021",best,2021,10,5
"Oct 15, 2021","fast application easy , n't wait long .",2021,10,5
"Oct 14, 2021",issue whatsoever . One creditor ’ get paid right away explain may take couple week . paid . issue . red tape . easy process ....,2021,10,5
"Oct 14, 2021","Absolutely horrible process get approve . initial start application process easy straight forward . Within day , start request information . high amount loan , might understandable . look borrow $ 2K . people work Upgrade nice apologetic process , ’ remedy issue . Literally , second day , receive 4 different request utility bill , W2 ’ , pay stub , pay stub told sent pay stub last 30 day want see . sent another one proclaim old ( 6 week ago ) . bit ridiculous process . eventually state do cancel application . frustrate point . , people work there—-VERY NICE , process seem slow disorganize ....",2021,10,2
"Oct 14, 2021",deliver promise ! Customer service helpful knowledgeable .,2021,10,5
"Oct 14, 2021",overall process quick . n't submit document . Ì 'm pleased everything .,2021,10,5
"Oct 14, 2021","Wonderful , process fast easy , word recommend another people",2021,10,5
"Oct 14, 2021",Phone call 1hr wait email response 2-3 day,2021,10,2
"Oct 14, 2021","appreciate loan , help lot ’ receive money right away join credit Union unsure . finally “ todo list ” receive money fast , 4 day like say ....",2021,10,4
"Oct 14, 2021",give one less star amount time hold 40 min told ’ person handle another 40 min . annoy . overall take week receive receive quickly ....,2021,10,4
"Oct 14, 2021",Upgrade great company application process fast easy get deposit 3 day would recommend anyone 's need loan company pleased thanks ...,2021,10,5
"Oct 14, 2021","pleased Upgrade . apply loan Oct 6 , 2021 , Friday , Oct 8 , 2021 , fund account . thank Credit Karma help get finance back track . also appreciate monitor credit make suggestion take closer look choose lender base credit profile . Upgrade thank appreciate ....",2021,10,5
"Oct 13, 2021",apply instantly approve ! Thankyou Upgrade !,2021,10,5
"Oct 13, 2021",amaze prompt straightforward loan application process . would recommend anyone interested get loan good interest rate ...,2021,10,5
"Oct 13, 2021","Awesome , approve minute , money account 2 day .",2021,10,5
"Oct 13, 2021",quick & easy application & approval process . money account next day . Competitive interest rate & good customer service ....,2021,10,5
"Oct 13, 2021",Fast easy,2021,10,5
"Oct 13, 2021","appreciate service , quick , simple easy application",2021,10,5
"Oct 13, 2021","Upgrade make easy ! Stuck high interest rate credit card end sight . Upgrade put 3-year fix , light end tunnel ....",2021,10,5
"Oct 13, 2021",apply account three day .,2021,10,5
"Oct 13, 2021","Applied august , get card week later think approve . ( company sends card approve ) October 13th get email every week say call supply info do numerous time . Never end process , email told withdraw application . Avoid ! ! ! ...",2021,10,1
"Oct 13, 2021",Quick easy process,2021,10,5
"Oct 13, 2021",'ve loan 's go great . get new one easy process . would give company A+++,2021,10,5
"Oct 13, 2021",Great service easy application . Creditors promptly paid excess fund account one day approval .,2021,10,5
"Oct 13, 2021",easy quick help pay high interest rate loan low rate,2021,10,5
"Oct 13, 2021",Wet fast easy process,2021,10,5
"Oct 13, 2021",Overall best ’ ever dealt . simple process,2021,10,5
"Oct 13, 2021","Well . receive many `` loan offer `` mail , decide check Upgrade bill consolidation loan . give need Information request dollar amount , quickly give different loan term rate . able choose loan fit budget best . apply . Received email loan review . n't take day two approve . Within next day two fund bank account . easy process . rate low expect . happy ! ...",2021,10,5
"Oct 13, 2021",Fast easy ! Funds arrive quickly process simple .,2021,10,5
"Oct 13, 2021",Fast easy application fund deposit within day right home,2021,10,5
"Oct 12, 2021","need loan , quick easy process fee high state offer . Seems like bit bait hook ....",2021,10,3
"Oct 12, 2021","application process easy fast . Comparing option clear user-friendly . Making selection , approve , go thr process quick painless could get ! Really great ! ...",2021,10,5
"Oct 12, 2021",Responded right away !,2021,10,5
"Oct 12, 2021",quick responsive one day loan approve fund disperse,2021,10,5
"Oct 12, 2021",Gave sense success without hassel,2021,10,5
"Oct 12, 2021",Fast easy,2021,10,5
"Oct 12, 2021","wait answer week , approve quick easy loan ’ ever gotten ! great rate !",2021,10,5
"Oct 12, 2021",Legit quick turnaround great customer service,2021,10,5
"Oct 12, 2021",Super easy process lot different loan offer great rate,2021,10,5
"Oct 12, 2021",easy friendly,2021,10,4
"Oct 12, 2021","Fast amaze time , get job do else say ! get loan help 3 business day . thanks guy .",2021,10,5
"Oct 12, 2021",Excellent,2021,10,5
"Oct 12, 2021",easy deal !,2021,10,5
"Oct 12, 2021","Process quick , smooth",2021,10,5
"Oct 12, 2021",Nice easy process,2021,10,5
"Oct 12, 2021",easy best loan come across . great !,2021,10,5
"Oct 12, 2021",Pretty smooth overall . Approved 2 day get deposit 24 hour . Customer service point . Thanks,2021,10,5
"Oct 11, 2021",process quick easy . Funds account next business day .,2021,10,5
"Oct 11, 2021",Easy painless,2021,10,5
"Oct 11, 2021",fast process !,2021,10,5
"Oct 11, 2021",Thanks loan easy process give try,2021,10,5
"Oct 11, 2021",easy experience ever,2021,10,5
"Oct 11, 2021",say Presto- instant loan ? Upgrade ! ! Incredible loan application process Credit Karma . Decent interest & reputable lender ....,2021,10,5
"Oct 11, 2021",Fast approval,2021,10,4
"Oct 11, 2021",get consolidation loan pretty simple process fast easy . happy Upgrade !,2021,10,5
"Oct 11, 2021",fast approve thanks credit karma suggestion .,2021,10,5
"Oct 11, 2021",Easy credit process . Done entirely phone . Decisioned day !,2021,10,5
"Oct 11, 2021","Fast , reputable , professional lender . highly recommend .",2021,10,5
"Oct 11, 2021",apply loan CK use Upgrade everything smooth process . instantly approve money deposit account within two business day . far problem ....,2021,10,5
"Oct 11, 2021",process easy simple,2021,10,4
"Oct 11, 2021","entire process , application funding , take 3 day . satisfied !",2021,10,5
"Oct 10, 2021",Upgrade awesome ! help consolidate debt get right path .,2021,10,5
"Oct 09, 2021","thought would try company , difficult time experience awesome . receive decision quick money deposit account within 24 hour ....",2021,10,5
"Oct 09, 2021",fast thorough lender !,2021,10,5
"Oct 08, 2021",thing n't happy application fee,2021,10,4
"Oct 08, 2021",Fast easy A+,2021,10,5
"Oct 08, 2021",easy painless get loan .,2021,10,5
"Oct 08, 2021",fast hassle free .,2021,10,5
"Oct 08, 2021",Great company !,2021,10,4
"Oct 08, 2021","bad . Fairly quick , communicative . supply request stay top . like open account credit union get loan , close ....",2021,10,4
"Oct 07, 2021",Super fast really easy app .,2021,10,5
"Oct 07, 2021","easy loan process . Applied Wednesday around 12 noon , approval 2pm . Money account Friday morning .",2021,10,5
