date,id,username,likeCount,retweetCount,language,year,month,content
2021-08-10 17:06:50+00:00,1425141600993304576,Jon59264640,0,0,en,2021,8,seem quick immediate customer service
2021-08-10 17:01:08+00:00,1425140168487546886,Jon59264640,0,0,en,2021,8,nothing seem really move file make seem like loan practically preapproved several day receive indication
2021-08-09 18:00:14+00:00,1424792651820195842,DevStartupJobs,0,0,en,2021,8,want principal iam engineer remote remote
2021-08-09 17:50:07+00:00,1424790105948971008,DevStartupJobs,0,0,en,2021,8,want principal iam engineer remote remote
2021-08-09 09:30:08+00:00,1424664282180907010,DevStartupJobs,0,0,en,2021,8,want senior software engineer platform remote remote
2021-08-06 03:26:11+00:00,1423485526481326091,Ricardo57039038,1,0,en,2021,8,apply two week ago credit emailed day response wait day since
2021-08-03 21:34:17+00:00,1422672193201352707,IruwenEvillan,0,0,en,2021,8,need power stricter clearer transparent rule actually one thing really need power need cut regulation enforcement crap
2021-08-03 20:30:00+00:00,1422656015095455753,Dogeinudoge,0,0,und,2021,8,
2021-08-03 20:02:17+00:00,1422649040081092609,EdwinHansberry,0,0,vi,2021,8,ngi con gin
2021-08-03 19:14:25+00:00,1422636994484740107,Str8outatx1,0,0,qme,2021,8,
2021-08-03 19:12:15+00:00,1422636451481759748,EstrillaLures,0,0,en,2021,8,dodge question btc eth give pas security
2021-08-03 19:11:02+00:00,1422636144416669705,EstrillaLures,0,0,en,2021,8,heard security want protect money protect money
2021-08-03 19:00:32+00:00,1422633501069819908,CoinDesk,64,17,en,2021,8,live sec chair say crypto token security sec need power congress regulate crypto renaud laplanche join bitcoin
2021-07-30 00:22:43+00:00,1420902640020492289,MADWILLIT,0,0,en,2021,7,team reach avail please let know document uploaded camera work thank pat
2021-07-28 18:41:05+00:00,1420454280130023424,21MQHardningBTC,0,0,en,2021,7,upgrade fine print
2021-07-28 17:20:07+00:00,1420433903458848769,Iamgg_27,0,0,en,2021,7,check
2021-07-28 12:02:22+00:00,1420353937727754251,paveldovhan,0,0,qam,2021,7,
2021-07-28 10:49:37+00:00,1420335632132370432,SophiaA92775683,0,0,en,2021,7,welcome
2021-07-28 10:49:14+00:00,1420335533742387200,Coreen73109195,0,0,en,2021,7,thanks
2021-07-28 10:48:47+00:00,1420335420852752390,SophiaA92775683,0,0,en,2021,7,blp token
2021-07-28 10:48:17+00:00,1420335293928931331,Coreen73109195,0,0,en,2021,7,much token sale
2021-07-28 10:47:18+00:00,1420335047622545409,SophiaA92775683,0,0,en,2021,7,blp token available pancakeswap
2021-07-28 10:46:52+00:00,1420334939547987969,Coreen73109195,0,0,en,2021,7,buy blp token
2021-07-28 10:46:01+00:00,1420334725529411586,SophiaA92775683,0,0,en,2021,7,today demonstrate community first value
2021-07-28 10:45:37+00:00,1420334625004527617,SophiaA92775683,0,0,en,2021,7,fairest community dedicate decentralize lunchpad
2021-07-27 23:23:31+00:00,1420162967044169728,CaptiveParadise,0,0,en,2021,7,hey check get chance
2021-07-27 23:11:51+00:00,1420160032583438336,TheArmoire401,0,0,en,2021,7,look offer bitcoin reward
2021-07-26 20:41:36+00:00,1419759833931124736,inpact1962,0,0,en,2021,7,please cooperate crowdfunding donate crypto asset purpose develop operate app support people need living around world donation reception address bitcoin address pvodcdmtiprawlqlosknkfhwfgaeulp bitcoin btc
2021-07-26 19:32:28+00:00,1419742434473488388,abrutymicin,0,0,en,2021,7,get bill see loan
2021-07-26 07:00:57+00:00,1419553310198149122,Artem33801360,1,0,qme,2021,7,
2021-07-26 01:44:20+00:00,1419473629939527683,cryptotripping,0,0,qme,2021,7,
2021-07-25 17:00:07+00:00,1419341707473301508,bestcardsHQ,1,0,en,2021,7,bitcoin reward upgrade visa card bitcoin reward offer fee low rate cash back bitcoin get full credit card review reward crypto
2021-07-25 16:56:47+00:00,1419340865953308673,RealMattCalvin,0,0,en,2021,7,problem send bitcoin different wallet
2021-07-25 13:17:25+00:00,1419285661912375297,enengineer,2,1,qme,2021,7,
2021-07-25 13:16:10+00:00,1419285346597150725,pasha10m,3,1,en,2021,7,come find out sadbaby token
2021-07-25 03:28:21+00:00,1419137419144617984,BTCsquare,1,0,en,2021,7,offer btc reward card general public bitcoin btc crypto
2021-07-24 22:18:08+00:00,1419059350186905601,OnlyEnnui,0,0,en,2021,7,agree either
2021-07-24 22:17:05+00:00,1419059087015284737,MiniZenLife,0,0,en,2021,7,still allow cruise ship
2021-07-23 21:47:56+00:00,1418689363521667074,raiderboi925,0,0,en,2021,7,bad customer service company literally ding credit without direct contact contact delinquent dollar thought loan paid ive call upgrade time hung even speak
2021-07-23 19:30:51+00:00,1418654864280719360,traveladdict19,0,0,en,2021,7,day respond web inquiry minute answer phone call doa
2021-07-23 19:09:58+00:00,1418649606267621378,RyanMilb,0,0,en,2021,7,laughable wish fold told average back hard gauge spin
2021-07-23 16:16:50+00:00,1418606036483657736,Bquittem,1,0,en,2021,7,max paid btc back
2021-07-23 16:09:22+00:00,1418604159947837441,RyanMilb,0,0,en,2021,7,already doxxed try blockfi back
2021-07-23 14:40:38+00:00,1418581828886306818,ProgressiveJRT,0,0,en,2021,7,long take approve personal loan day day day mine far take day answer customer service normal
2021-07-23 13:23:12+00:00,1418562342250496009,yanzhao1,4,0,en,2021,7,excite future hold partnership
2021-07-23 13:21:41+00:00,1418561958119366658,PatrickSellsGLP,10,0,en,2021,7,proud power first broadly available bitcoin reward credit card
2021-07-23 09:45:02+00:00,1418507439700381696,FinTech_Series,0,0,en,2021,7,upgrade card becomes first generally available credit card offer bitcoin reward fintech financetechnology technology
2021-07-23 03:07:28+00:00,1418407387636015108,ToxicBTC21M,0,0,en,2021,7,rip
2021-07-23 03:04:01+00:00,1418406520023224322,ToxicBTC21M,0,0,en,2021,7,agree spin annoy fold dead year
2021-07-23 03:02:45+00:00,1418406200752832514,ToxicBTC21M,0,0,en,2021,7,fine print deal killer sorry sorry
2021-07-23 03:02:12+00:00,1418406061938122919,ToxicBTC21M,0,0,en,2021,7,fine print deal killer sorry one
2021-07-23 00:24:31+00:00,1418366379871424513,DannyGattas,1,0,en,2021,7,wallet coin
2021-07-22 21:20:01+00:00,1418319948867379201,Franc149,0,0,qme,2021,7,
2021-07-22 19:39:45+00:00,1418294716777574402,gaybitcoins,0,0,en,2021,7,wow trash
2021-07-22 18:00:38+00:00,1418269770756067332,BestCoFinance,3,1,en,2021,7,difficult qualify personalloan bad credit mean option bad credit lender like option lowcredit borrower learn
2021-07-22 14:50:00+00:00,1418221797380550659,thebalance,1,1,en,2021,7,know get reward check information bitcoin creditcard crypto finance credit money
2021-07-22 11:57:04+00:00,1418178276409946112,ShanMaoZhu1,1,0,en,2021,7,welcome institutional adoption
2021-07-22 11:46:40+00:00,1418175660774891521,victorg60,0,0,en,2021,7,get approve week ago money bank miss something
2021-07-22 11:35:49+00:00,1418172930350108674,Coinosphere,1,0,en,2021,7,sell day fee
2021-07-22 11:35:04+00:00,1418172741480558596,Coinosphere,3,1,en,2021,7,omg bitcoin transfer separate wallet subject initial day hold period first bitcoin purchase account time bitcoin sell sale bitcoin subject transaction fee
2021-07-22 11:06:53+00:00,1418165649306759173,scuzzlebutt20,0,0,en,2021,7,help destroy planet
2021-07-22 11:04:30+00:00,1418165049282240516,JohnAle62484738,1,0,en,2021,7,educate
2021-07-22 09:50:36+00:00,1418146450588934148,One4519,0,0,en,2021,7,australia
2021-07-22 09:43:54+00:00,1418144764600328194,SophiaA92775683,0,0,en,2021,7,token ticker
2021-07-22 08:59:51+00:00,1418133680845901825,DTechDigger,0,0,en,2021,7,say inform statement
2021-07-22 06:23:18+00:00,1418094281177378819,ivanovdani2,0,0,en,2021,7,want use btc force sell first btc thank also credit card die crypto adoption point use plastic card another environmental issue
2021-07-22 06:12:29+00:00,1418091559606800388,PolloGamesmx,0,0,en,2021,7,mexico
2021-07-22 05:48:23+00:00,1418085495238766592,ColinStuckert,1,0,en,2021,7,clueless energy good less humanity flourish tell billion without reliable power sound money destroy planet
2021-07-22 03:52:35+00:00,1418056351683686403,sith_sou,0,0,en,2021,7,good see competition bitcoin credit card space yeah stick wait blockfi card
2021-07-22 03:44:45+00:00,1418054383523307520,sith_sou,0,0,en,2021,7,competition grow bitcoin credit card space launch back bitcoin every purchase annual fee waitlist
2021-07-22 03:40:30+00:00,1418053310788087808,PalleBrandt,0,0,en,2021,7,fake bitcoin
2021-07-22 03:09:14+00:00,1418045445436182532,StackingHats,0,0,en,2021,7,say naive say decent
2021-07-22 03:07:34+00:00,1418045023694766080,bradkeiter,0,0,en,2021,7,haha laughable
2021-07-22 02:53:39+00:00,1418041521937420291,StackingHats,0,0,en,2021,7,unfortunately even bitcoiners get bitcoin doubt nydig get think banking rip ignorant much way shitcoin casino good business ethically give shit
2021-07-22 01:45:47+00:00,1418024444505640961,deliverBitcoin,0,0,en,2021,7,monthly fee card example month card
2021-07-22 00:38:33+00:00,1418007521982361601,falcore1,1,0,en,2021,7,okay
2021-07-22 00:28:52+00:00,1418005087494971395,BrownElon,2,1,en,2021,7,bitcoin earn transfer separate wallet interested
2021-07-22 00:27:57+00:00,1418004854715338754,trevorsmithmd,0,0,en,2021,7,yikes expect knock park much trust term withdraw sat oof
2021-07-21 23:17:01+00:00,1417987004290134016,hamish_douglass,0,0,en,2021,7,plan make available australia
2021-07-21 21:38:25+00:00,1417962191743901697,StackingHats,4,0,en,2021,7,withdraw sat definite get card try harder
2021-07-21 21:09:49+00:00,1417954992225456130,bavdvdkkwks,0,0,en,2021,7,citizen
2021-07-21 21:05:48+00:00,1417953984879505410,MTSSMathematics,1,0,en,2021,7,wife get back last consecutive purchase hooked
2021-07-21 20:20:16+00:00,1417942522152820736,DegenFloki,1,0,qme,2021,7,babyspacefloki
2021-07-21 20:08:36+00:00,1417939586886610944,Scarcity_Mining,0,0,en,2021,7,yall know bitcoiners smarter key bitcoin withdraw bitcoin good luck
2021-07-21 19:55:54+00:00,1417936391711858690,mdjmay1984,1,0,ca,2021,7,eta canada
2021-07-21 19:53:16+00:00,1417935730014261250,BTCBap,0,0,en,2021,7,way well perfect way well
2021-07-21 19:30:10+00:00,1417929914460770304,b_crane1,0,0,en,2021,7,ownership
2021-07-21 19:20:33+00:00,1417927495819546624,azbankers,0,0,en,2021,7,azba associate member excite news
2021-07-21 19:09:18+00:00,1417924663431385088,DAS29SMOOTH,1,0,en,2021,7,garbage fine print tell need know use financial service keep bitcoin nice try
2021-07-21 19:05:50+00:00,1417923791158710276,DAS29SMOOTH,1,0,en,2021,7,garbage read fine print
2021-07-21 18:45:00+00:00,1417918548958195717,Finovate,0,0,en,2021,7,announces unlimited bitcoin reward every purchase
2021-07-21 17:59:10+00:00,1417907016350109700,RyanMilb,2,0,en,2021,7,give flat rate though want spin
2021-07-21 17:46:21+00:00,1417903789877518338,BigpepeBtc,2,0,en,2021,7,bitcoin transfer wallet hard pas
2021-07-21 17:44:57+00:00,1417903438520856581,Hossein92466933,0,0,qme,2021,7,freebitcoin
2021-07-21 17:43:26+00:00,1417903055325040646,ConnStevenson91,2,0,en,2021,7,look like opportunity freemarket participant come undercut
2021-07-21 17:36:09+00:00,1417901223789879310,cornpharmer,0,0,en,2021,7,withdraw bitcoin pas
2021-07-21 17:22:58+00:00,1417897907114577920,dusty_daemon,3,0,en,2021,7,actual
2021-07-21 17:17:20+00:00,1417896485375680517,HUGWOLFcrypto,0,0,qme,2021,7,
2021-07-21 17:16:58+00:00,1417896395546189828,GeauxBitcoin,1,0,qme,2021,7,
2021-07-21 17:16:33+00:00,1417896288906104840,HUGWOLFcrypto,0,0,qme,2021,7,
2021-07-21 17:16:02+00:00,1417896158844919810,HUGWOLFcrypto,0,0,qme,2021,7,
2021-07-21 17:03:04+00:00,1417892899061129219,onyxminer,1,0,en,2021,7,total read sale btc day hold reward redeemable statement credit wrong could crush card really reward person good catch
2021-07-21 17:03:01+00:00,1417892883760226306,tmknsm,3,0,en,2021,7,oof expect well nydig force custody way ownership own
2021-07-21 16:58:56+00:00,1417891857426698246,Smash_Bhai,0,0,en,2021,7,key cheese
2021-07-21 16:54:15+00:00,1417890679095758851,freedomfightbtc,0,0,es,2021,7,bingo
2021-07-21 16:50:25+00:00,1417889711906074627,farfromover403,0,0,en,2021,7,read point convert back fiat actual wallet transfer btc wallet choice please well
2021-07-21 16:39:48+00:00,1417887041703092226,heavilyarmedc,0,0,en,2021,7,could word bit ambiguously
2021-07-21 16:35:42+00:00,1417886009707044866,pc_subirachs,0,0,qme,2021,7,
2021-07-21 16:35:09+00:00,1417885872268083202,iBobbyShell,0,0,en,2021,7,bless
2021-07-21 16:29:18+00:00,1417884399169798153,e3btc,0,0,qme,2021,7,
2021-07-21 16:27:54+00:00,1417884046105923589,Bquittem,1,0,en,2021,7,interpret well
2021-07-21 16:27:47+00:00,1417884016670248961,AzorianBTC,1,0,en,2021,7,right may luck large drawdown price may get rekt anyone want math could calculate would look like random period year suspect user loses often win
2021-07-21 16:27:42+00:00,1417883995271049224,HODL_U_K,1,0,en,2021,7,earn cash back form nontransferrable bitcoin ious subject vest period day fee exchange fiat
2021-07-21 16:26:17+00:00,1417883640181100549,AzorianBTC,2,0,en,2021,7,believe state purchase statement period value bitcoin purchase base reference rate time bitcoin purchase time bitcoin purchase statement period later
2021-07-21 16:24:50+00:00,1417883276220538882,DylanLeClair_,5,0,qme,2021,7,
2021-07-21 16:23:14+00:00,1417882874326437896,phaedrusghost,3,0,en,2021,7,light year ahead think massive player reward game
2021-07-21 16:23:02+00:00,1417882823613161479,BisonHODL,0,0,en,2021,7,pure
2021-07-21 16:22:46+00:00,1417882754813882372,ndBlindDog,1,0,en,2021,7,long buying bitcoin would prefer card allows export plenty people idea custody reward card alone massively increase demand
2021-07-21 16:22:45+00:00,1417882751051702276,missaghi,0,0,en,2021,7,nevermind wrong sell withdraw lame
2021-07-21 16:21:49+00:00,1417882515822555147,0xBoozy,1,0,en,2021,7,great adoption awareness bitcoin transfer separate wallet sale proceeds redeemable form statement credit take sale proceeds look like well choice hodlers
2021-07-21 16:21:42+00:00,1417882487477395460,RolandStautz,0,0,en,2021,7,yes bcz bitcoin straight blockfi acct let send btc external address
2021-07-21 16:21:37+00:00,1417882467273478150,Bquittem,1,0,en,2021,7,correct user get rekt bull market user win bear joke user bitcoin always bull market
2021-07-21 16:20:53+00:00,1417882281369288709,heavilyarmedc,0,0,en,2021,7,think misinterpret atleast read bitcoin purchase price time make card purchase
2021-07-21 16:19:17+00:00,1417881877096984581,AzorianBTC,2,0,en,2021,7,underline also interest bitcoin purchase within statement period day price time purchase hence bitcoin double value day get basically bitcoin back
2021-07-21 16:17:32+00:00,1417881439165501442,satoshi17717557,0,0,en,2021,7,one freak amaze get back multiple purchase generous gift satoshis ive ever gotten
2021-07-21 16:17:23+00:00,1417881401492389892,Totanka1971,0,0,en,2021,7,scam
2021-07-21 16:16:21+00:00,1417881141323907081,heavilyarmedc,1,0,en,2021,7,like fold use fold wheel absolute trash though
2021-07-21 16:15:42+00:00,1417880977267781642,satoshi17717557,1,0,en,2021,7,goat get least back process withdrawal free
2021-07-21 16:15:14+00:00,1417880857533063168,evankaloudis,2,0,en,2021,7,suck
2021-07-21 16:15:06+00:00,1417880826256187396,Bquittem,2,0,en,2021,7,know blockfi card specific imagine screw bad
2021-07-21 16:14:55+00:00,1417880780991250439,ZLOK,6,0,en,2021,7,bitcoins store sell
2021-07-21 16:14:44+00:00,1417880733922873349,MrHodl,17,0,qme,2021,7,
2021-07-21 16:13:49+00:00,1417880503361888259,stronghandsbtc,1,0,en,2021,7,use even allow btc withdrawal personal custody wack
2021-07-21 16:13:41+00:00,1417880470440787972,lane_at_swan,2,0,en,2021,7,holy crap awful
2021-07-21 16:13:16+00:00,1417880366086561792,heavilyarmedc,58,1,und,2021,7,rip
2021-07-21 16:13:09+00:00,1417880335862403072,JoelSorrell,0,0,qme,2021,7,
2021-07-21 16:11:42+00:00,1417879968344727555,e3btc,0,0,en,2021,7,compare blockfi card
2021-07-21 16:11:13+00:00,1417879850572996609,JimJones1913,10,0,en,2021,7,one thought fake bitcoin reward would issue
2021-07-21 16:09:01+00:00,1417879295603654656,DylanLeClair_,12,0,und,2021,7,oof
2021-07-21 16:08:41+00:00,1417879211029635072,SteveH0307,1,0,qme,2021,7,
2021-07-21 16:08:33+00:00,1417879177353699335,Bquittem,149,5,en,2021,7,fine print bad
2021-07-21 16:08:17+00:00,1417879108642648071,ynwaAnt,0,0,qme,2021,7,
2021-07-21 16:08:09+00:00,1417879076686032905,turkycat,2,0,und,2021,7,oof
2021-07-21 16:06:11+00:00,1417878580160253953,RockandRollvc,0,0,qme,2021,7,
2021-07-21 16:05:58+00:00,1417878526158573575,jonny__oaks,1,0,en,2021,7,definitely know blockfi credit card allows withdraw could find anything site
2021-07-21 16:04:50+00:00,1417878242569199623,american_tatty,0,0,en,2021,7,lol wtf
2021-07-21 16:04:36+00:00,1417878185090469891,Rimon_Antabi,0,0,qme,2021,7,
2021-07-21 16:04:21+00:00,1417878122301644800,AUSTINFRENCH76,3,0,en,2021,7,win sat thank
2021-07-21 16:03:21+00:00,1417877868672028673,wlrvs,57,3,en,2021,7,bruh build bitcoin ownership withdraw bitcoin
2021-07-21 15:59:53+00:00,1417876995086684161,RolandStautz,0,0,en,2021,7,lame
2021-07-21 15:58:29+00:00,1417876645680017412,Arshadk8909577,0,0,en,2021,7,today launch new credit card incorporates bitcoin reward power nydig excite provide cardholder new way build bitcoin ownership read sign today
2021-07-21 15:57:35+00:00,1417876419166810115,Krisk87612354,0,0,sv,2021,7,idiot idiot
2021-07-21 15:57:07+00:00,1417876301961105416,scrubpleb,1,0,en,2021,7,forget garbage use instead get back donation last week mathematically challenged fold also encourages withdraw wallet sooo much well
2021-07-21 15:56:12+00:00,1417876068732739588,WeaponXBT,0,0,en,2021,7,yea suck
2021-07-21 15:53:18+00:00,1417875338282078213,unstoppable7872,0,0,qme,2021,7,
2021-07-21 15:53:11+00:00,1417875310482239494,TheRealFlyyy,0,0,en,2021,7,number tad scammer
2021-07-21 15:51:58+00:00,1417875002766991366,AtenKrotos,0,0,en,2021,7,thats card want also another big day crypto space
2021-07-21 15:51:25+00:00,1417874867131719680,thelevelupexp,1,0,en,2021,7,one reason bitcoin billion user reward another credit card integrate bitcoin reward hit market time
2021-07-21 15:51:09+00:00,1417874797908856834,UKmatC,0,0,en,2021,7,use card also still key
2021-07-21 15:49:23+00:00,1417874355648745474,Dogeinudoge,0,0,und,2021,7,doge
2021-07-21 15:49:09+00:00,1417874294567223297,PaulBarba12,2,0,en,2021,7,could keep bitcoin transfer wherever like would great sell likely since apply credit
2021-07-21 15:48:11+00:00,1417874050861477895,ownyourutopia,0,0,qme,2021,7,
2021-07-21 15:47:32+00:00,1417873888336392203,JimJones1913,2,0,en,2021,7,ashamed
2021-07-21 15:44:01+00:00,1417873003694723074,Bronksdr,1,0,en,2021,7,excite stuff involve product beenwill launch thanks
2021-07-21 15:43:54+00:00,1417872973063548928,sumitdremz,0,0,en,2021,7,bitcoin reward card pay bitcoin transaction launch
2021-07-21 15:42:42+00:00,1417872674093625350,crytpo1,0,0,en,2021,7,lol restriction make dog shit
2021-07-21 15:41:58+00:00,1417872487405301763,jonny__oaks,1,0,en,2021,7,true
2021-07-21 15:41:46+00:00,1417872436226412551,jonny__oaks,0,0,en,2021,7,bummer
2021-07-21 15:41:12+00:00,1417872295830245376,BtcPins,9,0,en,2021,7,ross well
2021-07-21 15:40:34+00:00,1417872134907572224,star95011,0,0,en,2021,7,cool good morning
2021-07-21 15:40:28+00:00,1417872108936380418,trungvo3110,0,0,en,2021,7,annual fee
2021-07-21 15:40:17+00:00,1417872063944089607,coderman1,1,0,qme,2021,7,
2021-07-21 15:39:45+00:00,1417871929214705666,JimJones1913,1,0,en,2021,7,withdraw bitcoin reward wallet point
2021-07-21 15:39:09+00:00,1417871777259196422,RolandStautz,6,0,en,2021,7,apparently let withdraw bitcoin true
2021-07-21 15:37:08+00:00,1417871271946330117,CrimZn,0,0,en,2021,7,btc reward card sound well step game
2021-07-21 15:33:34+00:00,1417870372121108484,RogerDo30373789,0,0,en,2021,7,bitcoin transfer separate wallet subject initial day hold period
2021-07-21 15:31:55+00:00,1417869958910865409,KineticZane,11,0,en,2021,7,really guy withdraw btc hell point excite saw nydig seem legit blockfi coinbase wrong
2021-07-21 15:31:43+00:00,1417869909653180419,sebcoman,0,0,en,2021,7,work europe plan roll
2021-07-21 15:30:55+00:00,1417869707928080385,bitcoin_abraham,1,0,qme,2021,7,
2021-07-21 15:30:28+00:00,1417869591972298756,empty_banks,13,0,en,2021,7,bitcoin ownership opposite direction building bitcoin ownership maybe board meeting discuss benefit company lose opportunity
2021-07-21 15:30:23+00:00,1417869573500686342,LostBitcoin,11,0,en,2021,7,allow withdrawal want part encourage everyone know avoid well
2021-07-21 15:30:16+00:00,1417869543834226690,BtcPins,5,0,en,2021,7,never earn bitcoin
2021-07-21 15:29:24+00:00,1417869323524268034,FullTimeBitcoin,1,0,en,2021,7,dammit close
2021-07-21 15:29:06+00:00,1417869249566097413,cyborg,0,0,en,2021,7,upgrayedd double dose pimp
2021-07-21 15:27:22+00:00,1417868813060673541,CryptoWilfred,0,0,en,2021,7,sure well program
2021-07-21 15:25:34+00:00,1417868358456799236,CoatTrapper,2,0,en,2021,7,attack vector bitcoin want people bitcoin want people rent bitcoin enrich upgrade nydig vector use bitcoin sale strategy profiat company disgrace
2021-07-21 15:25:03+00:00,1417868229507129350,Pabrianto4,0,0,und,2021,7,lol
2021-07-21 15:24:15+00:00,1417868027769536518,zeizeizeiz,1,0,en,2021,7,come available resident puerto rico
2021-07-21 15:22:33+00:00,1417867599711453185,MattInc,1,0,en,2021,7,idea could available ireland something similar
2021-07-21 15:21:17+00:00,1417867284178247683,MacB10101,6,0,en,2021,7,unlimited bitcoin
2021-07-21 15:19:07+00:00,1417866738717315072,cattle_bitcoin,4,0,en,2021,7,canada fine print say withdrawal key coin stay away
2021-07-21 15:18:12+00:00,1417866505753083908,vBKEVLH1GlEzkK6,0,0,qme,2021,7,
2021-07-21 15:17:58+00:00,1417866447326482447,Izak_lefuet,3,0,en,2021,7,wait mexico
2021-07-21 15:13:21+00:00,1417865284350775301,JimJones1913,1,0,en,2021,7,cap bitcoin reward send bitcoin reward wallet
2021-07-21 15:11:39+00:00,1417864858931023876,OneofmanyM,4,0,et,2021,7,mega lame
2021-07-21 15:08:24+00:00,1417864040299249665,adamogardner,0,0,en,2021,7,ownership
2021-07-21 15:08:19+00:00,1417864018010812419,TurboSloth1869,0,0,en,2021,7,nope term absolute shyte
2021-07-21 14:56:09+00:00,1417860957917827076,BitcoinHal,10,0,en,2021,7,yeah dog
2021-07-21 14:55:42+00:00,1417860842188640256,BoilerBitRoom,39,1,en,2021,7,withdrawal sat sorry nydig fractional bitcoin reserve scam
2021-07-21 14:55:10+00:00,1417860712031039491,jonny__oaks,18,0,en,2021,7,bummer
2021-07-21 14:54:20+00:00,1417860501372116993,ScotiaHodl,2,0,en,2021,7,canada
2021-07-21 14:51:22+00:00,1417859755016527874,FruitScientist,1,0,en,2021,7,sure instead grow
2021-07-21 14:51:16+00:00,1417859728554831874,cdcm99,1,0,en,2021,7,seem satoshis never leave nygi whatever bank call
2021-07-21 14:50:53+00:00,1417859633675374593,elorza81,1,0,en,2021,7,available country
2021-07-21 14:48:59+00:00,1417859153255612417,missaghi,3,0,en,2021,7,yes transfer fee
2021-07-21 14:48:30+00:00,1417859031285346309,mzdrowski,1,0,en,2021,7,bitcoin reward term pretty see para marked one bottom page
2021-07-21 14:45:57+00:00,1417858389909069826,btcplebeian,1,0,en,2021,7,know work sell bitcoin point rebuy elsewhere want take custody
2021-07-21 14:45:42+00:00,1417858326449123335,phil_geiger,35,0,en,2021,7,woah awesome withdraw btc personal wallet could find info site
2021-07-21 14:45:31+00:00,1417858282820050951,CoatTrapper,2,0,en,2021,7,question nydig idea ownership bitcoin even move key bitcoin let rent
2021-07-21 14:41:17+00:00,1417857216275697666,yanzhao1,4,0,en,2021,7,excite partner launch first widely available credit card offer bitcoin reward power sign
2021-07-21 14:40:08+00:00,1417856925782454274,PatrickSellsGLP,13,1,en,2021,7,big news launch first widely available credit card offer bitcoin reward power nydig team excite help get bitcoin hand people learn sign
2021-07-21 14:39:37+00:00,1417856797784875015,NYDIG,872,327,en,2021,7,today launch new credit card incorporates bitcoin reward power nydig excite provide cardholder new way build bitcoin ownership read sign today
2021-07-21 14:39:33+00:00,1417856778386042883,CoatTrapper,0,0,en,2021,7,kind reward bitcoin move separate wallet want reward bitcoin never sell course imagine also involve convenience bad product
2021-07-21 13:56:29+00:00,1417845942259097609,iBobbyShell,3,1,en,2021,7,bitcoiners hate card already make sure one trash term create alert high ups immediately create well product
2021-07-21 13:00:15+00:00,1417831792099401733,personalfinance,13,5,en,2021,7,new bitcoin reward card pay back bitcoin annual fee anyone apply
2021-07-19 19:37:45+00:00,1417207046626168843,craigernielsen,0,0,en,2021,7,hello loan number suppose deposit hour last wed still receive fund month desperate need money thank
2021-07-18 16:46:53+00:00,1416801659334782977,benslayton,0,0,en,2021,7,mean reply phone spending hour hold phone system
2021-07-18 16:40:50+00:00,1416800137569992707,benslayton,0,0,en,2021,7,hey almost two week without single response answer phone email communication want cancel application
2021-07-18 16:38:18+00:00,1416799500308557830,gunshow67,1,0,en,2021,7,can response nobody assist nearly hrs hold really people bad business card highly rat credit karma
2021-07-18 16:35:22+00:00,1416798763176366081,gunshow67,0,0,en,2021,7,yep hrmin assure someone would answer yet
2021-07-18 16:33:40+00:00,1416798335864918017,gunshow67,1,0,en,2021,7,sincerely hope enough personnel able assist customer innovative check account offer seem enough billingpayments answer call
2021-07-17 19:12:31+00:00,1416475922098651136,NEWNIMPRVD,0,0,en,2021,7,customer service twitter response someone suppose get help one responds correspondence
2021-07-14 21:56:26+00:00,1415430010345717760,PaulKSaunders,0,0,en,2021,7,loan application say review seem like long time long process since jul
2021-07-14 17:33:00+00:00,1415363714023317507,twelvegage,1,0,en,2021,7,real company almost
2021-07-12 19:28:58+00:00,1414668122787778563,HermesSuarez,0,0,en,2021,7,try hrs ago answer waste time
2021-07-12 19:00:04+00:00,1414660851022315524,bestcardsHQ,0,0,en,2021,7,got fair credit well may upgrade visa card cash reward offer fee low rate cash back credit line learn upgradecredit cash reward card
2021-07-09 18:17:19+00:00,1413562928796626948,benslayton,0,0,en,2021,7,hour hold told min customer service impressed waste almost two hour information need
2021-07-09 18:04:11+00:00,1413559622011482112,benslayton,0,0,en,2021,7,hey still hold nearly hour half try talk anyone try get status update website provide
2021-07-09 15:35:41+00:00,1413522252277059584,hallenmassprep,0,0,en,2021,7,upset mom account handle upgrade pandemic upgrade follow thru payment plan pandemic upgrade demand entire balance even behind payment
2021-07-08 20:25:50+00:00,1413232882168913920,Bruinz27,1,0,en,2021,7,month good luck find cancel application let know
2021-07-08 09:20:06+00:00,1413065345624014848,AllSupportJobs,0,0,en,2021,7,look support specialist phoenix
2021-07-05 15:25:50+00:00,1412070219716116491,EmpressYanez,0,0,en,2021,7,bad line credit practice systematic prejudice communication horrible recommend star rating competition pride criticalracetheory credit
2021-07-03 00:23:48+00:00,1411118442862854148,wandaar49112448,0,0,en,2021,7,seriously hell wrong company time call told wait minute review everything one ever get back phone
2021-07-02 19:52:27+00:00,1411050153084166149,MaadWorks,0,0,en,2021,7,hour half today one answer happen three time
2021-07-02 06:23:55+00:00,1410846679276916738,wandaar49112448,0,0,en,2021,7,horrific loan experience uploaded day yet keep get email follow exact instruction told redo explanation get correspondence know call
2021-07-01 13:23:23+00:00,1410589855105662976,stlgrl85,0,0,en,2021,7,take payment two account take double monthly payment old bank account overdrawn charge extra fee bank told wait business day fix need money back help
